class_string	label	tags	stack_size
PrimalItem_ItemTrait_Gun_ReducedDamageOnHit_Lesser_C	Lesser Protecting (Gun Trait)	object,blueprintable	1
PrimalItem_ItemTrait_Gun_Ricochet_Lesser_C	Lesser Ricocheting (Gun Trait)	object,blueprintable	1
PrimalItem_ItemTrait_Melee_IncreasedDamageFromBehind_Lesser_C	Lesser Rogue's (Melee Trait)	object,blueprintable	1
PrimalItem_ItemTrait_Melee_ShieldOnHit_Lesser_C	Lesser Shielding (Melee Trait)	object,blueprintable	1
PrimalItem_ItemTrait_Gun_Tracker_Lesser_C	Lesser Tracker's (Gun Trait)	object,blueprintable	1
PrimalItem_ItemTrait_Melee_IncreasedDamageToNonLiving_Lesser_C	Lesser Worker's (Melee Trait)	object,blueprintable	1
PrimalItemConsumable_Lesserbox_C	Lesserbox	object,blueprintable	
PrimalItemStructure_LibraryStorage_C	Library Storage	object,blueprintable	5
PrimalItemResource_ApexDrop_LightningWyvern_C	Lightning Talon	object,resource	100
PrimalItemResource_ApexDrop_LightningWyvern_Child_C	Lightning Talon (Draconic)	object,resource,reward	
PrimalItemArmor_LightningWyvernArmor_C	Lightning Wyvern Saddle	object,blueprintable	1
PrimalItemConsumable_lightwyvF_C	Lightwyv F	object,blueprintable	
PrimalItemConsumable_lightwyvM_C	Lightwyv M	object,blueprintable	
PrimalItemDye_Violet_5_Lilac_C	Lilac Coloring	object,dye	100
PrimalItemStructure_LinkedStorage_C	Linked Storage Box	object,blueprintable	5
PrimalItemConsumable_Kibble_RatfishTreats_C	Little Ratfish Treats!	object	100
PrimalItemStructure_LoadoutDummyHotbar_C	Loadout Dummy Hotbar	object,blueprintable	100
PrimalItemStructure_LoadoutDummy_C	Loadout Mannequin	object,blueprintable	100
PrimalItem_WeaponOneShotRifle_C	Longneck Rifle	object,blueprintable	1
PrimalItemConsumable_Veggie_Longrass_C	Longrass	object,harvestable,resource	100
PrimalItemConsumable_Seed_Longrass_C	Longrass Seed	object,harvestable,resource	100
PrimalItemSkin_Thrall_T3_Shirt_Cape_C	Lost Cape	object,blueprintable,skin	1
PrimalItemStructure_LC_Lights_C	Lost Colony Lights	object,blueprintable	100
PrimalItemStructureSkin_Tileset_LC_C	Lost Colony Structures	object,blueprintable	1
PrimalItemCostume_ShoulderDragonLost_C	Lost Drakeling Costume	object,skin	1
PrimalItemSkin_Thrall_T3_Boots_C	Lost Enforcer Boots	object,blueprintable,skin	1
PrimalItemSkin_Thrall_T3_Gloves_C	Lost Enforcer Gloves	object,blueprintable,skin	1
PrimalItemSkin_Thrall_T3_Hat_C	Lost Enforcer Helmet	object,blueprintable,skin	1
PrimalItemSkin_Thrall_T3_Pants_C	Lost Enforcer Pants	object,blueprintable,skin	1
PrimalItemSkin_Thrall_T3_Shirt_C	Lost Enforcer Shirt	object,blueprintable,skin	1
PrimalItemSkin_Thrall_T3_Shirt_WithCape_C	Lost Enforcer Shirt with Cape	object,blueprintable,skin	1
PrimalItemStructure_Flag_LostQueen_C	Lost Queen Flag	object,reward	100
PrimalItemSkin_ThrallTekSword_C	Lost Tek Sword	object,blueprintable,skin	1
PrimalItemDye_Fuschia_3_Lust_C	Lust Coloring	object,dye	100
PrimalItemArmor_LycoSaddle_C	Lyco Armor	object,saddle	
PrimalItemArmor_Lyco_Gear_ExtraArmor_C	Lyco Extra Armor	object,attachment,saddle	
PrimalItemArmor_Lyco_Gear_Ghillie_C	Lyco Ghillie Rig	object,attachment,saddle	
PrimalItemArmor_Lyco_Gear_Bag_C	Lyco Saddle Bags	object,attachment,saddle	
PrimalItemConsumable_Egg_Moth_C	Lymantria Egg	object,egg	100
PrimalItemArmor_MothSaddle_C	Lymantria Saddle	object,blueprintable	1
PrimalItemConsumable_Egg_Lystro_C	Lystro Egg	object,egg	100
PrimalItemCostume_AAA_Lystrosaurus_C	Lystrosaurus 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_LystrosaurusM_C	Lystrosaurus M	object,blueprintable	
PrimalItemConsumable_LystrosaurusnF_C	Lystrosaurusn F	object,blueprintable	
PrimalItemArmor_MekBackpack_Shield_C	M.D.S.M.	object,blueprintable	1
PrimalItemArmor_MekBackpack_Shield_ASA_C	M.D.S.M.	object,blueprintable	1
PrimalItemArmor_MekTransformer_C	M.O.M.I.	object,blueprintable	1
PrimalItemArmor_MekBackpack_MissilePod_C	M.R.L.M.	object,blueprintable	1
PrimalItemArmor_MekBackpack_MissilePod_ASA_C	M.R.L.M.	object,blueprintable	1
PrimalItemArmor_MekBackpack_SiegeCannon_C	M.S.C.M.	object,blueprintable	1
PrimalItemArmor_MekBackpack_SiegeCannon_ASA_C	M.S.C.M.	object,blueprintable	1
PrimalItemArmor_MaelizardSaddle_C	Maeguana Saddle	object,blueprintable	1
PrimalItemArmor_MilkGliderSaddle_New_C	Maewing Saddle	object,blueprintable	1
PrimalItemConsumable_Berry_Magenberry_C	Magenberry	object,harvestable,resource	100
PrimalItemConsumable_Seed_Magenberry_C	Magenberry Seed	object,harvestable,resource	100
PrimalItemDye_Magenta_4_Magenta_C	Magenta Coloring	object,dye	100
PrimalItemArmor_CherufeSaddle_New_C	Magmasaur Saddle	object,blueprintable	1
PrimalItemConsumable_Berry_Magnaweed_C	Magnaweed	object,harvestable,resource,the_sunken_world	200
PrimalItem_WeaponMagnifyingGlass_C	Magnifying Glass	object,blueprintable	1
PrimalItemStructure_ChemBench_Tek_C	Makeshift Megalab	object,blueprintable	1
PrimalItemArmor_DevilFoxSaddle_C	Malwyn Saddle	object,blueprintable	1
PrimalItemCostume_AAA_Mammoth_C	Mammoth 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_MammothF_C	Mammoth F	object,blueprintable	
PrimalItemArmor_MammothSaddle_C	Mammoth Saddle	object,blueprintable	1
PrimalItemConsumable_MammothoM_C	Mammotho M	object,blueprintable	
PrimalItemConsumable_ManaF_C	Mana F	object,blueprintable	
PrimalItemConsumable_ManaM_C	Mana M	object,blueprintable	
PrimalItemArmor_IceJumperSaddle_C	Managarmr Saddle	object,blueprintable	1
PrimalItemArmor_IceJumperSaddle_ASA_C	Managarmr Saddle	object,blueprintable	1
PrimalItemCostume_AAA_Manta_C	Manta 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_MantaF_C	Manta F	object,blueprintable	
PrimalItemConsumable_MantaM_C	Manta M	object,blueprintable	
PrimalItemArmor_MantaSaddle_C	Manta Saddle	object,blueprintable	1
PrimalItemSkin_ManticoreBoots_C	Manticore Boots Skin	object,reward,skin	1
PrimalItemSkin_ManticoreShirt_C	Manticore Chestpiece Skin	object,reward,skin	1
PrimalItem_BossTribute_Manticore_Easy_C	Manticore Easy Tribute	object,blueprint,blueprintable,tribute	1
PrimalItemStructure_Flag_Manticore_C	Manticore Flag	object,reward	100
PrimalItemSkin_ManticoreGloves_C	Manticore Gauntlets Skin	object,reward,skin	1
PrimalItem_BossTribute_Manticore_Hard_C	Manticore Hard Tribute	object,blueprint,blueprintable,tribute	1
PrimalItemSkin_ManticoreHelmet_C	Manticore Helmet Skin	object,reward,skin	1
PrimalItemSkin_ManticorePants_C	Manticore Leggings Skin	object,reward,skin	1
PrimalItem_BossTribute_Manticore_Medium_C	Manticore Medium Tribute	object,blueprint,blueprintable,tribute	1
PrimalItemSkin_ManticoreShield_C	Manticore Shield Skin	object,reward,skin	1
PrimalItemTrophy_Manticore_C	Manticore Trophy	object,reward	1
PrimalItemConsumable_Manticoreunlock_C	Manticoreunlock	object,blueprintable	
PrimalItemConsumable_Egg_Mantis_C	Mantis Egg	object,egg	100
PrimalItemConsumable_MantisF_C	Mantis F	object,blueprintable	
PrimalItemCostume_GhostMantis_C	Mantis Ghost Costume	object,event,skin	1
PrimalItemConsumable_MantisM_C	Mantis M	object,blueprintable	
PrimalItemArmor_MantisSaddle_C	Mantis Saddle	object,blueprintable	1
PrimalItemDye_Cyan_1_Mariana_C	Mariana Coloring	object,dye	100
PrimalItemDye_Misc_8_C	Marine Coloring	object,dye	100
PrimalItemAmmo_MarrowforgedArrowStone_C	MarrowForged Bone Arrow	object,blueprintable,resource	100
PrimalItemConsumable_MarrowforgedNarcotic_C	MarrowForged Narcotic	object,resource	100
PrimalItemAmmo_MarrowforgedRefinedTranqDart_C	Marrowforged Shocking Tranquilizer Dart	object,blueprintable	100
PrimalItemAmmo_MarrowforgedSimpleRifleBullet_C	MarrowForged Simple Rifle Ammo	object,blueprintable,resource	100
PrimalItemAmmo_HarpoonDart_Marrowforged_C	MarrowForged Spear Bolt	object,blueprintable,resource	100
PrimalItemAmmo_MarrowforgedTranqArrow_C	MarrowForged Tranq Arrow	object,blueprintable	100
PrimalItemAmmo_MarrowforgedTranqDart_C	MarrowForged Tranq Dart	object,blueprintable,resource	100
PrimalItemAmmo_TranqSpearMarrowforged_C	MarrowForged Tranq Spear	object,blueprintable	100
PrimalItemConsumable_DinoPoopMassive_C	Massive Animal Feces	object	1
PrimalItemDye_Violet_7_Mauve_C	Mauve Coloring	object,dye	100
PrimalItemStructure_MCT_C	MCT	object,blueprintable	
PrimalItemConsumable_medbrewbox_C	Medbrewbox	object,blueprintable	
PrimalItemConsumable_HealSoup_C	Medical Brew	object,resource	100
PrimalItemStructure_LostColony_MedicalStand_C	Medical Stand	object,blueprintable	5
PrimalItemConsumable_DinoPoopMedium_C	Medium Animal Feces	object,harvestable,resource	1
PrimalItemArmor_CharmFragment_3_Apprentice_Medium_C	Medium Apprentice Fragment	object,cc	100
PrimalItemArmor_CharmFragment_6_Ascendant_Medium_C	Medium Ascendant Fragment	object,cc	100
PrimalItemArmor_CharmFragment_0_Base_Medium_C	Medium Base Fragment	object,cc	
PrimalItemConsumable_MediumBaseKit_C	Medium Base Kit	object,blueprintable	
PrimalItemStructure_CropPlot_Medium_C	Medium Crop Plot	object,blueprintable	100
PrimalItemSkin_DapperHat_Med_C	Medium Dapper Hat	object,blueprintable	1
PrimalItemStructure_ElevatorPlatformMedium_C	Medium Elevator Platform	object,blueprintable	1
PrimalItemArmor_CharmFragment_4_Journeyman_Medium_C	Medium Journeyman Fragment	object,cc	100
PrimalItemArmor_CharmFragment_5_Mastercraft_Medium_C	Medium Mastercraft Fragment	object,cc	100
PrimalItemArmor_CharmFragment_1_Primitive_Medium_C	Medium Primitive Fragment	object,cc	100
PrimalItemArmor_CharmFragment_2_Ramshackle_Medium_C	Medium Ramshackle Fragment	object,cc	100
PrimalItem_SaddleBags_Medium_BH_C	Medium Saddlebags	object	
PrimalItemStructure_TekTeleporterSmall_C	Medium Tek Teleporter	object,blueprintable,tek	1
PrimalItemStructure_WoodElevatorPlatform_Medium_C	Medium Wood Elevator Platform	object,blueprintable	100
PrimalItemCostume_AAA_Megalania_SkinPack_C	Megalania 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemCostume_AAA_Megalania_C	Megalania 'ARK: The Animated Series' Costume (Dear Jane)	object,skin	1
PrimalItemConsumable_Egg_Megalania_C	Megalania Egg	object,egg	100
PrimalItemConsumable_MegalaniaF_C	Megalania F	object,blueprintable	
PrimalItemConsumable_MegalaniaM_C	Megalania M	object,blueprintable	
PrimalItemArmor_MegalaniaSaddle_C	Megalania Saddle	object,blueprintable	1
PrimalItemResource_ApexDrop_Megalania_C	Megalania Toxin	object,resource	100
PrimalItemConsumable_MegalaniaabF_C	Megalaniaab F	object,blueprintable	
PrimalItemConsumable_MegalaniaabM_C	Megalaniaab M	object,blueprintable	
PrimalItemConsumable_MegaloF_C	Megalo F	object,blueprintable	
PrimalItemConsumable_MegaloM_C	Megalo M	object,blueprintable	
PrimalItemCostume_AAA_Stag_C	Megaloceros 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemCostume_ReindeerStag_Craftable_C	Megaloceros Reindeer Costume	object,event,skin	1
PrimalItemArmor_StagSaddle_C	Megaloceros Saddle	object,blueprintable	1
PrimalItemCostume_AAA_Megalodon_C	Megalodon 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_MegalodonF_C	Megalodon F	object,blueprintable	
PrimalItemConsumable_MegalodonM_C	Megalodon M	object,blueprintable	
PrimalItemArmor_MegalodonSaddle_C	Megalodon Saddle	object,blueprintable	1
PrimalItemResource_ApexDrop_Megalodon_C	Megalodon Tooth	object,resource	100
PrimalItemCostume_AAA_Megalosaurus_C	Megalosaurus 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_Egg_Megalosaurus_C	Megalosaurus Egg	object,egg	100
PrimalItemArmor_MegalosaurusSaddle_C	Megalosaurus Saddle	object,blueprintable	1
PrimalItem_BossTribute_Gorilla_Easy_C	Megapithecus Easy Tribute	object,blueprint,blueprintable,tribute	1
PrimalItem_BossTribute_Gorilla_Hard_C	Megapithecus Hard Tribute	object,blueprint,blueprintable,tribute	1
PrimalItem_BossTribute_Gorilla_Medium_C	Megapithecus Medium Tribute	object,blueprint,blueprintable,tribute	1
PrimalItemTrophy_Gorilla_C	Megapithecus Trophy	object,reward	1
PrimalItemConsumable_Egg_ValMegaraptor_C	Megaraptor Egg	object,egg	100
PrimalItemArmor_ValMegaraptorSaddle_C	Megaraptor Saddle	object,blueprintable	1
PrimalItemCostume_AAA_Megatherium_C	Megatherium 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_MegatheriumF_C	Megatherium F	object,blueprintable	
PrimalItemConsumable_MegatheriumM_C	Megatherium M	object,blueprintable	
PrimalItemArmor_MegatheriumSaddle_C	Megatherium Saddle	object,blueprintable	1
PrimalItemConsumable_MeglacerosF_C	Meglaceros F	object,blueprintable	
PrimalItemConsumable_MeglacerosM_C	Meglaceros M	object,blueprintable	
PrimalItemSkin_CharacterSkin_Meiyin_SkinPack_C	Meiyin Li 'ARK: The Animated Series' Costume Skin	object,blueprintable,skin	1
PrimalItemSkin_CharacterSkin_Meiyin_C	Meiyin Li 'ARK: The Animated Series' Costume Skin (Dear Jane)	object,blueprintable,skin	1
PrimalItemConsumable_Berry_Mejoberry_C	Mejoberry	object,harvestable,resource	100
PrimalItemConsumable_Seed_Mejoberry_C	Mejoberry Seed	object,harvestable,resource	100
PrimalItemDye_Chartreuse_5_Menthol_C	Menthol Coloring	object,dye	100
PrimalItemCostume_AAA_Mesopithecus_SkinPack_C	Mesopithecus 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemCostume_AAA_Mesopithecus_C	Mesopithecus 'ARK: The Animated Series' Costume (Dear Jane)	object,skin	1
PrimalItemResource_Metal_C	Metal	object,harvestable,resource	300
PrimalItemStructure_Furniture_MetalChair_C	Metal & Glass Chair	object,blueprintable	100
PrimalItemStructure_Furniture_MetalChair_C	Metal & Glass Chair	object,blueprintable	100
PrimalItemStructure_Furniture_MetalTable_C	Metal & Glass Table	object,blueprintable	100
PrimalItemStructure_Furniture_MetalTable_C	Metal & Glass Table	object,blueprintable	100
PrimalItemAmmo_CompoundBowArrow_C	Metal Arrow	object,blueprintable	100
PrimalItemResource_MetalArrowhead_C	Metal Arrowhead	object,resource	300
PrimalItemResource_MetalShaft_C	Metal ArrowShaft	object	300
PrimalItemStructure_Ceiling_Door_XL_Metal_C	Metal Behemoth Cellar Door	object,blueprintable	5
PrimalItemStructure_MetalGate_Large_C	Metal Behemoth Gate	object,blueprintable	5
PrimalItemStructure_MetalGateframe_Large_C	Metal Behemoth Gateway	object,blueprintable	5
PrimalItemStructure_MetalSign_Large_C	Metal Billboard	object,blueprintable	100
PrimalItemStructure_MetalCeiling_C	Metal Ceiling & Hatchframe	object,blueprintable	100
PrimalItemStructure_Metal_CliffPlatform_C	Metal Cliff Platform	object,blueprintable	3
PrimalItemStructure_CliffPlatform_Metal_ASA_C	Metal Cliff Platform	object,blueprintable	3
PrimalItemStructure_CliffPlatform_Metal_ASA_C	Metal Cliff Platform	object,blueprintable	3
PrimalItemStructure_MetalDoor_C	Metal Door	object,blueprintable	100
PrimalItemStructure_AdditionalStructures_Stairs_Metal_Double_C	Metal Double Stairs	object,blueprintable	100
PrimalItemStructure_MetalFence_C	Metal Fence	object,blueprintable	100
PrimalItemStructure_MetalFence_C	Metal Fence	object,blueprintable	100
PrimalItemStructure_MetalFenceFoundation_C	Metal Fence Foundation & Support	object,blueprintable	100
PrimalItemStructure_MetalFloor_C	Metal Foundation	object,blueprintable	100
PrimalItemStructure_MetalGate_C	Metal Gate	object,blueprintable	100
PrimalItemStructure_MetalGateframe_C	Metal Gateway	object,blueprintable	100
PrimalItemStructure_MetalGlassWall_ASA_C	Metal Glass Wall	object,blueprintable	100
PrimalItemStructure_MetalGlassWall_ASA_C	Metal Glass Wall	object,blueprintable	100
PrimalItem_WeaponMetalHatchet_C	Metal Hatchet	object,blueprintable,harvestable,resource	1
PrimalItemResource_MetalIngot_C	Metal Ingot	object,forged,no_fibercraft,resource	300
PrimalItemResource_MetalIngot_FromMegaForge_C	Metal Ingot From Steam Forge	object,forged,no_fibercraft,resource	300
PrimalItemStructure_MetalLadder_C	Metal Ladder	object,blueprintable	100
PrimalItemStructure_MetalTrapdoorGiant_C	Metal Large Cellar Door	object,blueprintable	5
PrimalItemStructure_LargeWall_Metal_C	Metal Large Wall	object,blueprintable	100
PrimalItem_WeaponMetalPick_C	Metal Pick	object,blueprintable,harvestable,resource	1
PrimalItemStructure_MetalPillar_C	Metal Pillar	object,blueprintable	100
PrimalItemStructure_TriCeiling_Metal_C	Metal Quarter & Triangle Ceiling	object,blueprintable	100
PrimalItemStructure_MetalRailing_C	Metal Quarter Wall & Railing	object,blueprintable	100
PrimalItemStructure_Ramp_Metal_C	Metal Roof, Ramp, & Stairs	object,blueprintable	100
PrimalItemArmor_MetalShield_C	Metal Shield	object,blueprintable	1
PrimalItem_WeaponSickle_C	Metal Sickle	object,blueprintable	1
PrimalItemStructure_MetalSign_C	Metal Sign & Wall Sign	object,blueprintable	100
PrimalItemStructure_MetalWall_Sloped_Left_C	Metal Sloped Wall	object,blueprintable	100
PrimalItemStructure_MetalSpikeWall_C	Metal Spike Wall	object,blueprintable	100
PrimalItemStructure_Metal_Box_C	Metal Storage	object,blueprintable	100
PrimalItemStructure_Metal_Box_C	Metal Storage	object,blueprintable	100
PrimalItem_WeaponSword_C	Metal Sword	object,blueprintable,harvestable,resource	1
PrimalItemStructure_TreePlatform_Metal_C	Metal Tree Platform	object,blueprintable	1
PrimalItemStructure_TriFoundation_Metal_C	Metal Triangle Foundation	object,blueprintable	100
PrimalItemStructure_TriRoof_Metal_C	Metal Triangle Roof & Corner	object,blueprintable	100
PrimalItemStructure_AdditionalStructures_Stairs_Metal_Triple_C	Metal Triple Stairs	object,blueprintable	100
PrimalItemStructure_MetalWall_C	Metal Wall, Doorways & Windowframe	object,blueprintable	100
PrimalItemStructure_MetalPipeIntake_C	Metal Water Intake	object,blueprintable	100
PrimalItemStructure_WaterTankMetal_C	Metal Water Reservoir	object,blueprintable	100
PrimalItemStructure_MetalPipeTap_C	Metal Water Tap	object,blueprintable	100
PrimalItemCostume_AAA_Microraptor_C	Microraptor 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_Egg_MicroRaptor_C	Microraptor Egg	object,egg	100
PrimalItemConsumable_MicroraptorF_C	Microraptor F	object,blueprintable	
PrimalItemConsumable_MicroraptorM_C	Microraptor M	object,blueprintable	
PrimalItemDye_Blue_1_Midnight_C	Midnight Coloring	object,dye	100
PrimalItemStructure_MilkFridge_C	Milk Fridge	object,blueprintable	1
PrimalItemConsumableRespecSoup_C	Mindwipe Tonic	object	100
PrimalItemConsumable_Mindwipebox_C	Mindwipebox	object,blueprintable	
PrimalItem_ChargeBattery_Mini_C	Mini Charge Battery	object,blueprintable	1
PrimalItemStructure_MiniForge_C	Mini Forge	object,blueprintable	1
PrimalItemStructure_MiniForge_C	Mini Forge	object,blueprintable	1
PrimalItemStructure_MiniGrinder_C	Mini Grinder	object,blueprintable	1
PrimalItemStructure_MiniGrinder_C	Mini Grinder	object,blueprintable	1
PrimalItemStructure_MiniReplicator_C	Mini Replicator	object,blueprintable,tek	1
PrimalItemStructure_MiniReplicator_C	Mini Replicator	object,blueprintable,tek	1
PrimalItemStructure_MiniVault_C	Mini Vault	object,blueprintable	1
PrimalItemStructure_MiniVault_C	Mini Vault	object,blueprintable	1
PrimalItemStructure_TurretMinigun_C	Minigun Turret	object,blueprintable	1
PrimalItemStructure_MinigunTurret_C	Minigun Turret	object,blueprintable	100
PrimalItem_WeaponMiningDrill_ASA_C	Mining Drill	object,blueprintable	1
PrimalItemResource_LostColony_AberrantSigil_Minor_C	Minor Aberrant Sigil	object,resource	1000
PrimalItemResource_LostColony_CrimsonSigil_Minor_C	Minor Crimson Sigil	object,resource	1000
PrimalItemConsumable_MinorHealing_C	Minor Healing	object	100
PrimalItemDye_Green_5_Mint_C	Mint Coloring	object,dye	100
PrimalItemStructure_Mirror_C	Mirror	object,blueprintable	100
PrimalItemResource_MistleToe_C	Mistletoe	object,event,resource	200
PrimalItem_ItemTrait_Projectile_IncreasedFirstHitDamage_Moderate_C	Moderate Ambusher's (Projectile Trait)	object,blueprintable	1
PrimalItem_ItemTrait_Projectile_Antigrav_Moderate_C	Moderate Antigrav (Projectile Trait)	object,blueprintable	1
PrimalItem_ItemTrait_Projectile_ExtraDamageToVulnerable_Moderate_C	Moderate Assassin's (Projectile Trait)	object,blueprintable	1
PrimalItem_ItemTrait_Melee_IncreasedSpeedAndDamageTaken_Moderate_C	Moderate Berserker's (Melee Trait)	object,blueprintable	1
PrimalItem_ItemTrait_Projectile_IncreasedDamageToAlpha_Moderate_C	Moderate Big Game Hunter’s (Projectile Trait)	object,blueprintable	1
